RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
1575,Calhoun County,Michigan,385,,,,,,,,,,,,,,,,,,,,,,,,50700,52500,50900,55600,58900,59400,51200,48900,44700,44400,45200,55700,53300,54300,52900,59300,62100,55900,53700,48500,47200,44600,45400,49800,54400,49e3,43800,42900,47200,50700,50200,52800,52300,60200,53100,53900,48100,58e3,60600,59600,60100,61500,65900,62700,65700,59700,60200,61100,65e3,68100,67600,68500,66e3,66100,70900,77300,77200,77400,79900,83400,84200,79200,75300,79e3,81500,83500,78900,81800,79600,84300,80200,85200,86800,91700,91100,88200,86800,91600,93500,86500,84400,86e3,96800,1e5,98400,92900,95700,97900,104800,100300,95100,92e3,96300,97500,101700,95100,99e3,99100,104300,106900,104100,104500,103300,104300,99600,100600,108600,108e3,105800,99600,110700,115e3,
2572,Tazewell County,Illinois,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131400,130600,125500,125200,124900,124600,125600,117300,116600,116e3,128200,126500,120600,116600,114600,119800,117200,123200,122500,119200,115700,120500,125600,125500,121100,119400,121200,121900,123100,117800,115700,114e3,111800,116500,128600,129700,124e3,115200,119300,124800,124100,121200,120800,118500,123900,122900,127700,127500,129900
2900,Chautauqua County,New York,387,,,,,,,,,,,,,,,,,,,,,,,,,,,67700,68700,67500,72300,74e3,74400,73400,72800,76200,77900,77300,76200,74100,71500,65700,66400,70800,77400,74300,75700,70600,77700,76400,75100,72e3,71600,75200,76600,72500,76500,73400,76e3,75500,80300,84300,85800,82600,82500,80400,79200,72e3,69100,68300,72200,71e3,72400,71500,76300,78300,79500,73500,71700,72e3,74400,73900,75e3,77e3,77e3,75100,72700,74e3,72400,72400,76800,78200,82e3,78500,77300,76600,77100,77800,74100,71e3,71100,75700,76400,77800,74800,75800,75300,77900,78900,77600,73400,71500,71900,74500,75600,83100,83400,84300,76400,74100,71600,74600,83200,86300,86e3,81500,79100,82400,80700,85500,86e3,84700,8e4,77100,78700,80500,
2351,Humboldt County,California,388,293e3,286300,275800,275500,263700,270900,264100,269100,266600,265e3,266900,254100,252900,257600,266100,263800,252300,244e3,246400,240100,243700,235100,245600,236300,243800,241e3,247700,243100,229800,224600,221300,227e3,233e3,232200,239200,226500,229100,222500,231800,232200,237100,226400,226400,220400,225100,220100,219600,227700,221500,227200,215700,224700,215700,217700,210600,216700,223300,224700,225800,223100,223e3,224100,224400,233900,235800,234800,232600,232600,233300,234500,233100,232200,220400,220200,227600,241900,243900,238e3,228900,231100,242600,255700,256e3,251600,244700,241100,237200,241900,244900,247400,25e4,246700,247500,253400,258600,262900,264500,273100,274e3,271500,273500,275200,278900,277900,281400,281100,288600,287800,290100,290600,286900,292200,286300,297600,297500,297900,305400,300300,303e3,289400,292700,291e3,292600,295500,292800,298900,298200,306e3,304900,301100,304500,303800,300800,299900,301e3,314700
2207,Coconino County,Arizona,389,331700,332500,310100,308100,292900,293e3,286200,284800,289200,293400,297600,301100,301100,310700,296100,290500,270800,270900,261600,27e4,258200,261e3,263300,277600,275e3,263300,249200,252300,246400,247500,245300,239100,225800,223600,230500,241200,226400,222600,212900,214500,235100,236e3,243500,258800,259200,254800,217900,228e3,228900,234800,217800,218400,222800,229600,228e3,227e3,223900,232800,231400,244900,242100,236500,233900,245500,252600,256500,255700,262300,258900,260900,246400,250600,249100,263500,265100,266400,268800,278100,276600,27e4,264100,258900,265100,280300,284600,284900,274900,272700,276300,270300,275700,278500,279800,290700,293800,298200,29e4,291700,294900,297e3,295400,299e3,295900,297200,302200,307800,306600,313100,321100,324600,320200,319700,324100,322100,325800,329e3,339700,341900,345e3,342700,348100,357400,361400,358700,343600,330600,324300,337800,348200,349500,335800,344600,35e4,369400,,
1289,Orange County,North Carolina,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270200,265600,260700,271800,277600,278100,265600,269300,267400,267700,263100,271500,271700,280400,302800,297700,290500,289600,299100,296900,28e4,287700,296200,292600,282400,281100,293800,298600,291200,298900,306500,324800,308e3,
1854,Lebanon County,Pennsylvania,391,145600,143800,149400,140700,140400,136200,136e3,135400,134100,132400,124100,125100,131400,139200,145900,141e3,142200,134200,135100,132800,136500,136500,145600,146700,152500,150100,150600,148400,145200,139900,137200,133700,141400,141400,148100,139600,132600,127200,133100,142e3,145100,137700,131e3,125e3,125600,129500,132800,135100,140400,14e4,143300,136300,141300,138600,139100,131900,129e3,129800,136200,145600,148300,146800,146200,151100,151800,145500,141e3,141300,143100,148100,146300,147e3,143400,143400,14e4,136100,138200,139200,139600,130900,134300,133100,146e3,141400,151500,145800,147200,139400,138700,139900,140600,139400,137900,136500,137400,132400,133500,134100,141200,141300,142600,143300,142600,144300,145e3,147600,148600,150100,150700,151700,154100,155300,153200,153e3,152700,149500,149300,151500,158500,157900,155800,155200,155600,156900,159400,158900,159500,154500,156100,158700,165600,166100,168900,166800,172600,169900
3077,Washington County,Wisconsin,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,178500,176e3,169200,162500,160200,167200,174300,181e3,176900,170800,165200,162200,163500,168e3,169600,179100,176400,169e3,174100,172900,175600,160200,166700,166e3,170900,173300,174e3,166400,169100,164100,173200,166100,171100,171600,168700,174300,171900,173200,167100,166800,169e3,168900,171300,172200,167300,158500,156400,159700,162e3,166700,174400,179600,178200,180200,184300,180900,178500,178300,187900,191800,198100,194900,191200,188300,197300,211600,205500,185800,178600,185600,205800,198100,202700,192200,197500,199300,197600,192500,193400,201e3,21e4,206700,202600,207700,201500,213200,209900,210900,206500,201900,204800,220900,234600,242700,231200,222400,222700,222500,223800,218800,211300,210100,214600,226800,228800,234300,236500,247500,243700
2712,Guadalupe County,Texas,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173400,175e3,175100,178500,177300,178600,179800,179600,180600,181700,185400,186300,184700,181900,181800,182900,186e3,187900,192100,191400,196e3,198600,199600,195100,192900,193700,193900,193200,193900,194200,193900,195800,197700,198200,197100,195100,196400,198200,200200,204500,206100,207600,206500,206900,207600,208600,209300,210700,213800,216e3,218500,219700,220200,218900,217500,220700,223100,225400,225100,231500,231e3,230400,223300,224700,226100,237600,242500,250300,248200,249500,241400,232400,229100,232e3
2095,Wichita County,Texas,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119700,114200,111900,111600,115200,113600,113500,114400,110900,114100,109100,110400,111100,118e3,123800,117100,108100,106e3,113200,123600,120400,115300,115300,120200,118500,119600,118200
1634,Cochise County,Arizona,395,184900,176500,173400,166600,171700,170500,166500,153100,143700,137900,145600,146e3,160700,157900,162500,165600,169600,173600,170700,171800,167900,160300,158300,155300,153100,149900,150600,155e3,150200,149900,145700,142400,134400,128800,134200,137500,130300,121300,122200,127e3,135500,134100,135200,134200,140400,142700,128900,121200,116400,123700,120300,124500,132500,129400,131600,123800,131500,125600,126800,118400,119200,121800,126500,128800,121400,123e3,121100,121800,122300,119600,120100,119e3,122200,125800,128400,126900,123800,113500,115600,113900,119500,117800,119300,121200,123300,119400,121100,118500,125600,127600,129e3,129900,130700,135300,129800,127400,120600,118900,117300,116400,122300,127300,126300,125e3,120200,122700,129500,131900,128700,125e3,129e3,133300,132500,125300,125100,127900,136100,137e3,138200,139200,142400,140100,138500,143300,149600,152200,155100,154500,158500,159e3,166100,162100,159e3,153800,160500,165400
2628,Berkshire County,Massachusetts,396,209900,210700,202200,209400,193600,187700,178200,179900,178700,185400,171200,170300,168900,174600,174900,175500,176800,187600,180200,182200,173400,179100,176e3,170800,170200,178e3,181e3,181400,181800,185800,181700,179e3,178800,192700,189100,186300,168700,178500,177600,195e3,184500,190400,176700,181700,173600,169300,162400,149500,146800,145400,156900,160500,169300,169400,175800,172e3,174800,184700,179900,179e3,168500,165100,159900,155600,165300,169300,180700,177100,198400,190400,198800,184600,190400,187900,186800,177500,174e3,170900,168100,170300,168100,181400,178600,173600,166400,166300,176800,186600,195300,196100,185100,181e3,182e3,181e3,174e3,172e3,165900,172300,171800,183700,179400,176800,181600,183700,189200,185300,191e3,191600,186700,194300,197100,199500,191300,193700,195700,2e5,191800,189500,186700,183500,183100,178600,178300,185500,193600,208700,206900,204700,200200,198300,193900,183900,188400,197300,207400,205900
2890,Black Hawk County,Iowa,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,103700,105700,93800,93e3,92200,98800,99200,94500,99e3,99e3,103800,102600,107700,112700,117400,117700,119900,117700,115900,115400,122200,121900,122200,119500,125200,125800,117400,113800,115300,120800,122900,119300,121800,125100,131400,128400,124200,120500,125100,123900,123100,123500,125300,127900,120800,123100,119700,12e4,119400,122500,126300,122800,123800,125600,132600,133900,132700,132600,133400,133800,132300,128100,123800,124400,124700,124700,121600,120400,133600,132600,133200,126500,130700,132400,127400,126900,126500,127600,125900,125300,130100,128e3,130700,127200,128700,130300,132900,136800,137100,135400,133500,137200,139800,139100,131900,131300,133200,138e3,136700,139300,133300,130300,130300,135300,149100,141900,143800,134800,143300
711,Scott County,Minnesota,398,247300,247e3,243100,233800,228400,230300,222400,228300,240500,248700,252800,228800,232800,219600,225200,210100,217900,219800,224700,219600,215e3,208200,206900,194300,191e3,178800,189500,192600,201500,211400,214e3,217900,202300,200500,184e3,188e3,176400,179300,170600,170800,175600,188800,192e3,203100,197100,201e3,195400,189200,192e3,195700,200800,202100,199300,205600,204900,212500,218200,218600,224700,214e3,209300,199400,211500,219900,221200,226200,230500,238100,235e3,236600,226600,227200,226400,217300,217500,221e3,238100,239900,238300,236300,247300,248400,252200,241800,238600,245100,245100,247900,240400,242600,242700,244700,245300,246800,245200,245900,250900,253300,253900,255800,256100,264200,259900,261e3,254200,254700,263100,264800,265e3,257400,258700,260500,260700,259600,262700,265100,268400,265e3,267500,28e4,289700,292400,285200,28e4,276200,277300,276600,291300,289800,294e3,288e3,289100,295300,288500,290300,297600
