"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03"
"Marion, IN",475,65900,65500,65700,65000,64900,64900,59900,65900,64950,65450,65000,65000,64900,64950,61200,64900,73500,71900,77900,74900,79900,75000,72900,69000,68200,67900,72900,72900,79500,79900,79900,79900,82400,79900,79900,82000,74900,79900,79900,84900,82900,82900,79900,79500,74400,72500,71000,69900,69900,70400,70900,73900,75000,75000,84700,85750,82400,79900,79900,79900,83700,84900,86700,88450,88450,89900,89900,84900,84500,82500,84100,82000,79700,79900,77700,79900,85000,88500,85750,84950,82900,85000,79900,79900,79900,81000,79900,82000,84900,78950,79900,75900,74900,74950,69900,74950,79000,76700,74900,75500,75000,82000,79900,79900,79900,79900,79900,79900,76500,74950,74900
"Stevens Point, WI",476,165000,164900,164900,164900,164900,165000,165000,164900,159900,159900,163700,161750,160000,163500,154900,158900,159900,159900,159900,159900,155000,154900,150000,149900,144900,139900,139900,139200,139900,144900,144500,139900,139900,138950,139900,139900,139900,139900,139900,139900,144900,147900,145000,145000,146000,145500,139900,139900,139900,142900,143950,145000,149000,154900,151900,149900,149950,154900,159900,159900,159900,159450,164900,166900,159900,166900,169900,169900,169450,167900,172450,169900,164900,164900,165000,169900,184700,179900,179900,179900,175900,173900,165900,159900,159900,164900,169900,179900,199000,194900,196550,198500,192900,189900,184900,184900,185900,190450,197900,212500,189900,197900,194900,199000,199900,191200,182499.5,179900,179900,179900,194000
"Minot, ND",477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,219900,229500,235000,225000,229900,249900,250000,244900,245000,239900,239900,239000,229900,231000,229950,233400,236750,239900,239000,229950,225900,229900,225000,229900,239900,232350,239900,255000,250900,250900,250000,244950,239900,239650,235000,229900,229000,229900,225000,228850,219950,222000,224900,220000,219900,219900,215000,212950,211900,209900,209900,212000,209000,199950,199900,199000,199999.5,199900,204900,199900,199900,199000,201000,207950,214900,214900,214900,215000,214900,208450,204500,199900,196900,189500,199900,201721
"Shawnee, OK",478,112000,114999,121400,117700,116250,117500,117500,119950,124900,118000,129500,115499.5,110000,110000,109450,109500,118900,115750,116000,115000,115000,109900,115000,115000,117500,109500,110000,112000,115000,115000,115000,116000,120000,109450,109900,109900,106950,108000,110000,119250,119000,119900,119900,119000,109450,107950,107900,108000,102000,103750,116200,115000,115000,115000,110000,112750,109950,105000,104950,107500,104500,104500,110000,115700,119500,120000,120000,124900,124000,125000,125000,125000,119500,119500,129950,127250,136900,134900,134900,137900,135000,137500,139000,139900,139900,144400,139000,139000,134250,137200,140995,148200,146000,147100,145900,143950,148050,149900,159900,150000,155000,151700,150000,147500,147500,156000,157000,149925,145900,150000,154900
"North Wilkesboro, NC",479,179900,179900,174000,174500,174500,176200,171400,168700,164900,168600,169050,168400,168400,179900,170000,164900,174900,179000,169900,169900,174900,174900,179900,179000,169900,169900,169900,159900,159900,159900,159000,164900,164900,168000,155000,149900,149900,143950,149900,159000,159900,165000,169900,165000,165000,167000,162000,162000,159000,152500,159900,160000,169900,169450,172250,176800,169900,169900,169900,169900,165000,169900,169900,174900,174250,174900,177000,179900,179450,175000,179900,179900,172500,170000,179900,189000,179900,179949.5,189000,185000,183750,179900,177000,169900,177000,179900,185000,189900,189900,195900,188450,187700,189500,189900,189900,194450,189900,189500,189500,186700,189900,189500,189900,189999.5,199000,189900,196950,189900,189900,189900,179900
"Richmond, IN",480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78550,79900,84900,79900,79900,79900,79900,79900,74900,74900,77900,79900,79900,79900,79900,79900,77700,78200,79900,77500,74900,69900,69900,69900,72500,84900,89900,92500,97400,95000,84950,84900,84900,81000,79900,82000,79900,79900,83200,89900,89900,87500,87500,89900,89900,89900,89900,89900,83500,83500,89500,89900,92500,91200,98000,94200,92200,82700,84900,85000,83500
"Greeneville, TN",481,156843,154900,154900,149900,154950,154900,154900,149950,149900,150950,149900,149900,149900,144900,149900,144950,142450,139900,139900,139900,139900,139900,139000,139900,139900,139900,139900,142900,134900,135000,139900,134400,133900,134900,137900,137900,139900,134900,137950,139900,139900,140950,139900,139900,139500,135950,130000,129900,129900,129900,129900,134900,138500,139900,139900,139900,124900,123000,122900,122888.5,124900,120950,124900,125000,129900,129900,129900,129900,129000,139900,139900,139900,139900,139900,148900,144900,147000,148900,150000,152000,155000,149900,149900,142450,145950,149900,149900,151500,159700,154900,154950,155000,159900,162000,159900,164900,163450,164900,156900,164900,164900,168700,179900,174500,169900,170900,179900,169900,169900,162900,169900
"Martinsville, VA",482,96850,94000,99000,97500,99000,99900,99900,99900,99700,99000,99900,99600,99000,99600,99000,99900,99900,99900,99900,98500,98500,99000,97900,97900,99900,99250,96000,95000,98900,99900,95000,95700,95250,92000,98250,98000,93250,94200,95000,99500,94200,98500,98750,95000,96400,95900,95000,92500,94000,94900,96950,99500,95200,98500,99000,98500,99500,99250,99000,95900,94950,97400,99900,99900,99900,104900,108900,101800,104900,102450,99900,99900,99700,99900,99900,99500,1e+05,99949.5,1e+05,96700,95000,94900,94700,89900,89900,89900,89900,93400,94900,97250,99250,99000,99000,98000,98000,98950,89900,97500,96950,99500,99500,99000,97200,99900,99900,99900,98900,99000,94900,91000,88750
"Forest City, NC",483,199500,199000,194000,197500,189900,189900,189900,185000,190000,199000,199900,198900,195000,199000,197500,197200,199000,199500,189900,187000,180000,179900,179900,174900,170000,164950,164900,164900,162000,165000,169000,164900,169900,169000,169900,175000,175000,179000,185000,189000,189900,190000,187300,194900,194500,189900,186000,189000,182200,179900,180000,189000,189900,189900,189900,195450,195000,189900,194950,193950,181250,185000,189900,191499.5,189900,189900,189000,187500,189000,189900,189900,189900,189000,189000,189000,195000,199950,2e+05,2e+05,209000,204900,209900,199900,199900,199900,195000,195000,199000,219450,224900,229900,229450,238250,229000,229000,234900,229900,229900,236800,228975,226000,229500,238000,239250,239500,239000,249000,240000,237000,229900,229500
"Lake City, FL",484,158950,153000,159450,155000,149900,149900,145500,149900,150000,151450,149900,149900,149450,149950,144900,139900,140750,140750,139900,139900,139900,139000,139125,129900,129900,127400,124900,121000,119945,123700,128300,125000,119500,119999,124500,119250,125000,129000,125000,140000,144900,139000,145900,145000,149900,146000,139950,141000,145000,142025,139000,146075,148750,149900,149950,149900,147900,150000,149000,144900,140000,144900,149000,144900,139000,149900,145000,140000,145000,144900,149500,141687.5,144999.5,149000,154950,159000,155000,157000,161750,164500,170000,165000,163732,159900,164950,165000,178500,178000,175000,175000,173000,179900,188250,179900,187000,189450,189900,189900,189440,194500,189900,195000,189500,189000,189220,195900,199000,189950,185000,185000,195000
"Kapaa, HI",485,699000,699000,698500,695000,679000,685000,675000,677450,675000,675000,658888,649900,637500,644500,629000,6e+05,610000,598000,6e+05,599000,6e+05,6e+05,595000,595000,645000,625000,699000,689000,725000,699000,699000,695000,699000,695000,695000,719000,704000,677000,686500,695000,699000,719000,769000,748000,729000,739000,699000,699000,699000,655000,675000,650000,649000,650000,675000,675000,665000,649000,659000,650000,659000,629000,635000,659000,689000,695000,669000,659000,630000,645000,632500,689000,699000,699000,695000,688000,697000,699000,699000,695000,690000,695000,727000,763500,718950,704500,699000,699000,725000,719000,725000,725000,705000,699000,699000,725000,759000,745000,739000,750000,775000,792750,774900,796500,814500,799000,799000,795000,799000,805000,795000
"Marquette, MI",486,142000,149900,159900,155700,157165,159900,159900,157500,149900,146950,145000,144900,139900,149900,149900,149900,144900,139900,138000,137750,135000,139000,134900,134900,139450,129950,136500,144900,145500,139900,139900,139000,144900,143900,139900,141400,139900,145000,146450,144900,149900,147900,149500,149900,144900,145000,143950,145000,144900,139900,145000,145000,144900,146450,149900,147500,139900,143200,142200,141900,144950,144200,147500,149900,149900,156900,153000,149900,149000,145450,149900,149900,149900,149900,149900,149900,154900,154900,154900,154900,149900,149900,148850,149500,139900,139900,146587.5,157900,162000,159900,162250,159900,156450,155000,154900,150000,150000,154900,164500,169900,175000,175000,175650,169900,169900,169950,174900,169900,164950,170000,170000
"LaGrange, GA",487,140000,149062.5,144900,143850,139000,139900,139000,139900,139500,139500,139900,135000,134000,129900,125995,131400,132900,135900,137200,137700,136400,139900,139000,135900,134900,130000,134900,134900,134900,142900,146900,145000,141200,139600,144550,139900,142900,139900,142900,142000,142000,142900,142000,143900,149900,149900,149900,149900,147600,142250,153400,150000,155000,159135,158500,159850,158500,154450,151500,159900,158450,158500,149900,147950,149900,153000,149900,143000,148350,148800,149900,145000,146450,147900,159800,163000,164900,165000,169000,169900,174900,168500,169900,169500,164950,162000,159900,160000,174900,167700,169450,168900,155000,149900,152500,149900,164950,165000,169200,174900,174900,177600,185900,186150,185000,179950,185000,189000,189000,189900,189900
"Marion, OH",488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,84900,85000,85900,85900,87500,82000,80950,85000,89250,89950,94900,94900,99900,99900,99900,99900,99900,95000,85000,84900,87000,84950,87750,99784.5,103950,94900,89900,81500,83900,77590,84900,85450,85900,99900,99945,105000,110000,104700,98400,99900,89900,79900,84500,84900,89900
"Morehead City, NC",489,329000,330000,329000,325000,329000,329000,325000,324900,324900,324900,320000,315000,299900,299900,3e+05,311000,311000,3e+05,299900,304900,310000,299999,299900,299000,298500,280000,285500,285000,279900,280000,276000,275000,275000,274900,270499.5,269000,270999,269900,269057,269900,269900,274900,271500,274900,275000,275000,269000,265000,265000,269900,271999,277500,277900,275000,275000,279000,279250,279000,279900,280000,285000,290000,286450,292242,288900,284900,279900,284900,284000,280000,276500,275000,274900,279900,285000,279900,278000,275000,275000,284800,284950,289000,283250,280000,284000,285000,287250,289000,289000,292495,299000,299000,299000,299000,299000,295000,295000,299900,299900,299900,3e+05,309000,305000,304000,309000,308745,299994.5,299900,299900,304500,299500
"Klamath Falls, OR",490,199000,198000,194500,186950,189900,181900,179900,179000,176500,179000,169900,164900,159900,165000,160950,159900,165000,169900,169900,179250,178900,178900,169900,168450,155000,149900,157940,159900,159000,159950,168000,169900,169000,169900,165000,167000,174450,175000,179900,180000,180000,185000,187000,189000,183000,182950,183900,175000,175000,179900,179900,184700,179900,182500,187250,182500,179950,179450,179900,170000,175000,175750,180000,189500,189900,187000,189900,189900,189950,189250,194900,195000,195000,189900,195000,189500,198450,199000,192500,191500,189900,190000,189000,189000,184900,184900,184500,190000,199900,199000,199900,199000,199949.5,201000,200500,199900,199450,199999,208950,224950,229000,225000,229950,229000,225000,225000,235000,236450,225000,230000,239250
"Marinette, WI",491,136900,135000,135000,138000,129900,118000,118000,120000,119900,119900,118000,108950,104900,109500,110000,114950,119000,119900,115000,114900,115000,109000,109000,104900,99800,99800,99500,97500,98700,99000,99500,99500,99900,104000,99900,99500,99900,99900,99000,99000,99900,99900,99900,99900,99900,105000,99900,99700,1e+05,99250,99900,99900,104900,105000,107900,107350,108250,105900,99949.5,104900,99900,99000,99900,99900,113250,110000,116250,127900,127900,129900,124900,121250,107000,95000,96900,105000,109900,114900,114900,114950,119500,119200,119900,123714,114900,115000,113000,119250,124900,124900,121450,119900,119900,119975,116900,117900,115400,118000,128450,127950,129900,125000,125000,124900,124900,124900,128900,124900,124900,124900,125000
"Roswell, NM",492,154900,158000,157000,155000,153500,159000,153900,157875,154900,150000,154200,149900,151250,155000,155000,159000,159000,159250,155500,154950,150000,150000,145000,140000,135000,129900,139250,139900,142250,139900,139450,139900,139000,139900,139900,139900,135000,135000,134900,134950,137200,140000,139900,139900,139950,140000,144700,139000,137200,139900,140000,147000,147500,149000,155000,156000,154900,148250,152200,145500,140000,154950,152500,152800,148000,144000,142500,139875,139000,135000,136250,135500,139000,139500,138500,138750,146250,152500,150000,159500,149950,142950,149825,149375,139900,135000,139000,144900,138999,145950,149900,159950,156900,167950,165000,157450,156500,159500,165000,160000,165000,159000,169500,169700,174700,172075,170075,172296,171000,165000,170000
"Marshall, TX",493,169000,169900,169900,162400,169450,166000,165000,167900,167000,165000,164900,164500,153750,155000,150000,156900,159450,177900,174900,179900,185000,173450,180000,179900,175000,172700,178250,174900,189700,184900,181900,184900,184500,180900,171200,174700,175900,175000,179450,174500,174500,169250,164950,165000,169500,167700,161000,162750,175000,179900,179900,179900,189000,179900,186250,182834.5,179000,175000,175000,174950,179000,179900,179900,179900,179000,179900,184000,188250,184995,185000,179900,179900,169900,171000,175000,174900,174900,169900,169900,177250,169900,169900,172000,170000,174500,178375,179950,184700,192500,189900,189900,189900,189900,195000,199950,199900,192000,194000,189950,199000,199900,199000,199900,196000,199000,194950,189500,185500,186500,186000,189900
"Farmington, MO",494,128000,123950,119900,119900,119900,120000,119700,119000,119900,124900,122000,121000,110000,105000,112950,117000,119999,120000,119900,120000,119000,119900,113250,112000,109900,113500,117250,119900,119900,119900,119900,114900,109900,104900,105000,107000,105000,105000,109000,109900,117500,114900,114000,109900,114900,118500,114900,115000,109900,109900,112950,119900,119900,119900,116500,113900,114900,109900.5,114950,114900,109900,109900,109900,114900,114000,115900,109900,109900,110000,109900,109700,99900,94950,1e+05,107500,109900,112450,114900,115450,114900,115000,115000,114950,109900,103950,102750,109900,112000,118375,114950,119900,119900,124900,120750,119900,119900,118500,119900,124900,119900,124900,129900,129900,129950,129900,129900,133900,129900,129900,129900,134700
"Charleston, IL",495,92500,92500,95000,94200,94000,94700,94900,90900,89900,88000,94000,89000,88250,85000,89900,92500,94950,98500,93075,94900,94900,92500,91000,99300,99900,99300,98000,92450,92900,104400,104900,102000,108900,93200,89900,88700,84700,84500,85700,89900,96000,93700,89900,89900,87000,86900,84900,84900,84900,87500,89900,89500,94500,92000,96500,97500,94950,89900,87500,86500,86500,85000,88000,85900,91450,89900,89900,89900,89950,89900,89900,89900,89900,94000,98500,98500,97500,104700,109425,95000,94650,89900,89900,86300,84900,85000,85450,88500,87900,89000,89900,92900,88450,86450,79900,79900,79900,86900,89000,94100,95000,94900,96750,94900,92000,89250,86900,85250,85950,86000,89500
