"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06"
"Ascension Parish","LA","Baton Rouge","22","005",550,230000,225000,224900,225000,227900,225000,225000,225900,222100,221900,219900,208900,2e+05,2e+05,204950,205000,207000,205000,205000,2e+05,204900,195000,185000,185000,188900,189000,185000,185600,189900,191700,190200,189900,195000,196200,200050,209900,209900,207900,207900,210900,209900,213400,213900,214750,213900,207000,199900,199900,198700,201000,209500,213900,210300,214987.5,214575,214900,215000,210000,214750,210000,209900,215000,214950,214600,215000,218693,218796.5,217900,222196,223800,232000,234500,232000,246350,238700,234900,250900,252750,255000,252700,254900,254945,250000,249250,246500,250000,258900,264950,265000,264950,255000,249900,254900,253675,259250,259700,256250,240000,254900,255900,257900,264900,265000,265200,267500,261645,261645,262900,262402.5,264000,265000,266470,265400,268002.5
"Saline County","AR","Little Rock-North Little Rock-Conway","05","125",551,164475,164900,164900,169900,174763.5,172500,167850,167650,167850,169900,169000,164900,159900,163250,164900,169000,164900,164950,164325,166950,169900,171700,174900,177900,179900,176000,175000,178700,178500,178500,175500,174900,174900,170700,171500,169949.5,174450,174875,174900,177500,174950,173450,168500,168850,165000,159900,160650,159900,157900,159900,160000,160000,161900,165000,169000,169000,167900,169900,174900,169900,171500,171500,174000,179900,179900,179900,175450,170000,169900,174000,167950,169900,165000,168000,174000,179900,185000,184900,184900,184900,184500,181900,181700,179000,179900,181900,184900,188000,189900,189250,189900,189900,185000,190000,189900,194900,197750,199900,204100,209900,2e+05,209750,206950,205000,204900,199900,2e+05,205000,204900,202250,199999,208000,199900,204900
"Henderson County","NC","Asheville","37","089",552,259000,249900,249900,249000,249900,248000,246500,239950,244900,244450,244900,239500,239000,234700,230000,229900,234000,233000,229000,229000,225000,225000,225000,224000,225000,224900,224900,229000,229000,224900,224000,224000,219900,219900,219900,219500,222900,225000,229000,229900,234900,235000,237000,234900,235000,239000,239900,239900,239000,239900,239900,244450,249900,250000,255450,259000,259000,259000,259000,258500,250000,250000,259849.5,269000,269000,269000,269000,269500,269000,269900,274900,272500,285000,283000,285000,279000,275000,275000,285000,289900,295000,289900,299000,299900,319000,323897.5,319000,325000,333225,329000,339000,329450,325000,323897.5,319949.5,325000,325520,329000,325000,323000,325000,320000,325000,325000,330000,329900,325000,325000,330000,336000,332275,339700,348000,349900
"Fayette County","GA","Atlanta-Sandy Springs-Roswell","13","113",553,275000,274900,278950,274000,273900,269500,264500,259000,259000,250000,250000,239900,234900,225000,229450,229900,229000,229900,227500,225000,220000,215000,210000,207551.5,199900,199900,204900,216000,219000,224900,220000,219900,215750,220000,215990,219975,224900,219900,229900,237000,244800,241745,239990,248950,249000,256000,250000,249900,249900,259900,269900,274900,280763,274900,275990,279900,279000,271494.5,279000,276990,286900,299000,299900,299900,305000,309000,309000,315900,314850,320000,320000,323448,319900,295250,310000,312500,325000,326100,325000,324900,336984,339490.5,348500,345900,349990,349900,354800,349994.5,360000,361739,359900,362745,359990,362990,362990,361369.5,371945,375000,375000,388500,378777,375000,375500,369000,369900,362995,361739,366945,359900,361500,359900,369000,373700,374000
"Allen County","OH","Lima","39","003",554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,129000,125000,125000,128500,129850,129900,129250,123900,124900,129900,129900,139900,143900,144450
"Hardin County","KY","Elizabethtown-Fort Knox","21","093",555,147900,149900,150000,158125,154900,155000,155450,164900,160000,164999.5,159950,154500,150000,154900,159500,154900,155000,158500,158900,155000,156500,155000,154000,154900,154900,152900,154900,159450,158000,158950,154700,149900,149900,150000,154949.5,150000,149900,149000,154500,157925,156847,152900,148700,149450,149000,149900,147900,149400,150000,150000,158950,159900,159900,159850,154900,154900,155000,154900,154900,154900,155000,159000,159900,159000,159900,159900,159700,162700,159900,159900,161950,159900,159900,159999,159900,159900,159900,163900,164900,159900,159000,159900,159950,159900,159900,159900,165000,169500,169500,169974.5,169750,169900,167500,169000,164900,167700,164500,169999.5,177900,179000,180000,186900,185000,184999.5,183375,180000,185000,183999.5,189900,189500,194900,199900,199900,204949.5
"DeKalb County","IL","Chicago-Naperville-Elgin","17","037",556,184900,185320,179900,178090,175000,175000,174900,169900,169900,169900,169450,164900,159900,157500,154950,150000,154900,155000,155000,154995,154900,149900,146400,144000,140000,140000,139900,139900,139900,143000,144900,148450,144900,144900,140000,139900,136900,139000,139900,144000,149000,149900,152700,155000,155900,159500,155000,154900,154900,154900,158000,156000,154900,152500,154500,152000,149900,149900,149500,144950,149000,149400,150000,154150,158000,159900,164172,159900,154900,154900,153750,150000,153000,159000,159000,158900,159900,159900,163100,159900,159900,159900,159900,154000,164900,169900,175000,179900,179900,179000,179900,178900,179450,180000,182701,182500,184900,189250,183700,179900,178900,175000,179500,179800,175285.5,174700,175285.5,179900,185000,184900,184950,189900,189900,197500
"Saint Marys County","MD","California-Lexington Park","24","037",557,294900,299000,295900,294950,297950,295000,298900,289900,279900,279900,280000,279900,270000,269900,279000,279900,280000,279900,279000,280000,279000,277000,279000,274000,276000,275000,279900,286990,279900,279900,282900,279900,275000,269000,264900,259900,260000,265000,272000,283950,288900,289900,285375,279000,275000,275000,295000,325000,299450,299000,297900,299900,299000,295000,292950,285990,290000,280000,280000,280000,279000,279000,280000,284500,285000,292945,285000,290758,299900,288900,279999,279250,282500,274450,282500,284990,290000,294518,294945,289500,287950,279900,281658.5,274900,269900,275000,284934.5,296000,299000,299900,299945,299000,299000,298950,289900,280000,279990,285000,285000,298750,314400,310000,308326,308826,299900,298198,299900,290490,285000,289000,290000,299900,299900,299939
"Etowah County","AL","Gadsden","01","055",558,149900,149900,148900,139500,139900,139250,139500,136950,134900,134500,134900,129900,134900,139900,137000,129900,129900,134900,139000,138950,134900,129900,129900,129900,129900,129900,129900,129000,129900,129500,129250,129000,129900,129900,129900,129900,129900,129900,129900,132250,134900,134900,129900,129900,129900,135000,138500,132900,130950,134900,139900,139900,144200,147000,142950,129900,129900,127950,125000,124900,124900,119900,122900,122900,124900,126900,126900,129999,130000,130100,132000,129900,129900,129900,135000,134945,139000,139000,139700,139000,139900,139900,138450,134900,132250,134900,135000,139925,144950,145000,144500,145000,148450,149900,149900,139900,139900,149250,145000,148750,144900,149700,145950,147450,149900,149900,149900,149900,149900,148900,149900,149900,152900,159900
"Bonneville County","ID","Idaho Falls","16","019",559,168400,164900,164900,165000,165900,165000,165000,165000,167250,164900,165000,160000,159900,159900,155000,149000,148000,149900,149500,145000,147800,147500,149000,140000,140000,144900,145000,145000,147000,149900,149900,148800,142250,144975,143875,139900,139900,139450,142750,145900,149900,149900,149000,145000,149900,145250,147750,145000,147900,145000,150000,155000,155900,158700,157500,155000,155000,155000,149900,149900,147500,153000,156000,158250,159000,155450,156950,155000,155000,156950,154450,156800,163000,162500,167900,173900,175000,179500,179900,179949.5,176450,178450,174900,170000,175000,175000,179900,195000,205000,205000,209900,210000,210000,200700,212900,215000,225000,229950,230000,230000,230000,233950,235000,235000,239900,250000,245450,255000,249450,250000,256750,259900,255000,259550
"Berkeley County","WV","Hagerstown-Martinsburg","54","003",560,174000,174900,169000,166397,169000,167324,169000,164994.5,165000,165000,159900,154990,151000,149995,154900,154900,159000,159900,158950,158450,150000,149900,149900,148400,147900,145000,144990,144900,149000,148900,149900,149900,145102.5,144990,144990,144900,147925,149900,149900,154900,158995.5,159000,159900,159900,162950,164900,159900,159900,159990,165000,174250,174900,174995,179600,179000,178450,175000,178500,178900,178900,178500,174990,170695,174990,175000,175000,174900,174900,174900,174900,175000,178000,175695,174945,177500,179944,183900,179980,179990,179900,179900,179900,179900,180000,179900,180025,184950,189900,189945,192450,192800,189900,189900,189990,191000,189900,189990,192350,197350,198995,2e+05,204990,206900,210000,209900,210000,211500,214900,215000,215000,215000,217500,215187.5,219900
"Craven County","NC","New Bern","37","049",561,194500,186000,189000,187000,187900,189500,187500,185000,184900,184250,184900,179900,172000,169900,172000,179900,184000,179900,179000,177500,179900,175000,174900,174400,173900,172900,174900,169999,170000,174000,165000,165000,165000,159900,163500,164900,167750,169900,169900,170000,174900,173200,174900,174900,174900,170000,165000,165000,163700,164700,168000,169900,170000,173900,172450,169000,167750,165000,165000,165000,168500,164900,164900,165000,169000,169000,169900,169500,170000,169999.5,174500,173000,173500,173750,174900,174900,175000,175000,170000,170000,170000,169900,169900,169900,167500,169900,174950,179000,184000,182900,180000,179000,180000,179900,179900,179000,175000,175900,179900,179000,180000,180000,181950,179900,180000,177900,172500,172500,175000,185800,193000,2e+05,2e+05,2e+05
"Kaufman County","TX","Dallas-Fort Worth-Arlington","48","257",562,153995,152000,151167.5,151435,152000,149999,152745,150000,156711,159000,159900,158000,155945,152900,154900,154900,155000,153900,152500,149994.5,149900,143605,149450,149000,148900,149900,153276.5,158000,152000,155796,158900,154900,149900,148995,150000,150000,144900,147500,147000,152500,156900,155945,156990,159250,157700,154900,160000,160000,164900,162000,168900,164900,168950,165000,169000,167900,169000,177000,189000,190287,194900,189900,198500,199200,197500,199900,198000,194500,192700,199900,199999,199949.5,195900,2e+05,199000,199532.5,206125,206500,215000,215000,221695,238900,229900,224950,241010,238990,242280,249900,250000,249900,249000,249900,248882,249900,246945,249900,249990,255990,255000,259997,261291.5,260900,264900,260902,262807,259990,260990,259900,259900,259900,261499,259900,260990,260990
"Whitfield County","GA","Dalton","13","313",563,120950,119900,119900,119900,124900,126900,122550,129000,129900,120000,119000,109900,109900,105100,104499,100450,109900,110500,109900,109900,114900,114900,114900,114900,105900,109900,114900,117000,114825,114900,119700,114900,115000,114900,117250,115000,114900,119500,124900,124500,123900,124900,124900,129000,127500,124900,128450,129900,129900,128400,129900,129900,129900,129900,129900,129950,134900,134900,136450,139900,134900,149900,144900,134400,134900,134900,135700,139900,139900,139000,140000,139900,139350,135900,139900,139900,144900,144900,144900,149700,148750,154000,149900,147777,149900,149900,144950,149900,149900,159000,164900,159900,159900,157500,154200,164900,165450,165000,159900,164000,160000,164900,160000,150600,159900,159900,159900,159900,162900,159900,161450,162900,168900,169900
"Miami County","OH","Dayton","39","109",564,136750,139900,137500,137500,133900,131950,129900,129900,129900,133850,129900,125000,126800,125000,125000,124900,124900,127400,127900,127000,128500,125900,125900,129900,123500,125000,125000,124900,124967,124900,125000,127350,125950,129900,129900,125000,120000,124700,120000,125000,128900,132250,129900,130000,134900,139900,139900,133250,129900,129900,139900,134975,134900,143400,144900,139900,134000,129900,129900,126900,124950,125950,132900,134400,136750,148000,149500,145000,139900,134950,139950,138400,137500,139900,149900,154900,159000,159900,159900,159900,150000,149900,149900,149900,154500,149900,159900,166450,169950,179900,179900,179500,179950,184900,179990,179990,169900,169900,169900,169900,174900,177445,175000,169900,180000,175000,169900,165990,165990,165945,165495,172945,184900,188900
"Cowlitz County","WA","Longview","53","015",565,199000,199000,189900,189900,189000,189900,189900,189900,189000,188000,189000,179900,175000,174700,174900,174900,179000,179000,179000,175000,171000,165000,154000,149000,149900,155000,157900,160000,159900,164900,162000,169000,165000,164000,160000,159900,164700,164900,165000,169900,169900,170500,174900,179800,179900,179000,175000,176000,175000,179000,179900,189900,184900,179900,185000,184000,179975,179900,179900,174900,179250,184900,189900,189900,195000,197000,199500,205000,199250,199000,199000,199000,199000,199900,214999.5,223000,223000,226000,224900,226000,224900,224000,214900,215000,214900,209900,218500,221450,229900,244900,257388.5,249999,250000,249900,244900,239900,220000,236498.5,235000,244900,249925,259900,250000,259900,260000,259000,250000,259900,260000,269250,279000,288900,289000,290999
"Walworth County","WI","Whitewater-Elkhorn","55","127",566,253450,249999.5,249900,249900,249900,250000,254900,257990,249000,239900,239500,229250,219900,225000,224900,225000,225900,225325,219900,219500,219900,219000,219000,209900,2e+05,199950,199900,204000,214900,209900,209000,209000,214900,207500,2e+05,199900,199900,202450,210000,215000,219000,219500,218500,219500,219900,219950,219900,219000,209900,208500,219000,219000,222500,224000,219000,224000,219900,220450,224900,218500,218000,214900,214900,214900,219000,219250,215000,215000,219000,224000,221200,217000,219900,225000,229000,229000,219900,220000,239900,250940,249000,249900,250190,254490,249900,252340,249900,250000,250390,259900,249900,250000,256445,259900,259900,256995,257500,259900,259950,259900,264900,262000,269000,274000,279000,278995,279900,279000,279000,274950,275000,279900,297745,299000
"Woodbury County","IA","Sioux City","19","193",567,114950,114500,110000,109950,104475,99950,93950,97250,99950,99500,97250,95500,94950,90975,99500,114950,115000,119950,116250,111950,109950,106975,99950,97500,97000,98225,103500,99725,106950,104850,108000,104950,99950,99500,98250,98725,94975,97475,99950,109900,117000,118950,114950,114950,114950,112500,102500,99950,109950,109950,116000,123700,124950,119950,118975,114950,114725,116500,114925,114950,109950,110000,119000,121500,124950,129950,129900,129250,121950,129500,125000,129900,134725,132950,134500,134500,139950,140000,140000,139975,144950,143700,140000,139000,139000,139900,148750,156900,158250,154975,163225,167500,162500,169950,165800,166250,160000,162500,164995,164500,164250,155000,159950,163000,159900,159900,150000,159000,159500,142500,150000,157250,149975,152000
"Fond du Lac County","WI","Fond du Lac","55","039",568,139900,139900,145000,139900,139900,139900,139900,139900,139900,139900,143900,136900,133650,134900,135900,139000,139700,134900,138900,139900,138800,139900,138900,139900,139825,134900,131000,130500,129900,128900,129900,129900,129900,129700,124900,121400,124250,127750,124900,129900,132250,139900,139900,134900,129900,129900,129900,129900,129900,129900,129900,131000,133300,134900,129900,128750,129900,129500,126400,124400,122000,124900,125000,127900,128900,125500,124900,119900,119900,122200,122950,123900,119900,119000,123900,124900,126900,129900,129900,129995,129900,129000,123250,121900,119900,118000,129000,134900,139000,139900,142600,139900,139900,144900,139900,139900,139950,145950,139900,139900,145900,149900,150000,150000,150000,144900,139900,135000,132400,134900,143400,149900,155400,144950
